How is thalassemia defined ?,DESC:manner,DESC
What 's the name of the Tampa newspaper ?,ENTY:cremat,ENTY
What is a storm surge ?,DESC:def,DESC
How do you use `` farther '' as opposed to `` further '' ?,DESC:manner,DESC
What was the alternate to VHS ?,ENTY:other,ENTY
What is one of the languages of the Sioux ?,LOC:other,LOC
What Pulitzer Prize-winning novelist ran for mayor of New York City ?,HUM:ind,HUM
How many times can a nickel-cadmium rechargeable battery be recharged ?,NUM:count,NUM
How is cologne made ?,DESC:manner,DESC
What was the food of the Greek gods called ?,ENTY:food,ENTY
What does camera-ready art mean ?,DESC:def,DESC
How many seats does the Batmobile sport ?,NUM:count,NUM
How many cards are dealt to each player in Gin Rummy ?,NUM:count,NUM
What happened to Phillip Taylor Kramer ?,DESC:desc,DESC
What Erica Jong novel deals with Isadora Wing 's fear ?,ENTY:cremat,ENTY
What time of year do most people fly ?,NUM:date,NUM
Who was Scrooge 's dead partner in Dickens 's A Christmas Carol ?,HUM:ind,HUM
What is the origin of the Christmas tree ?,DESC:desc,DESC
When is the Thai New Year ?,NUM:date,NUM
What four tournaments make up tennis ' Grand Slam ?,LOC:other,LOC
What 1964 film introduced the song My Kind of Town ?,ENTY:cremat,ENTY
Who recorded the 1957 hit Tammy ?,HUM:ind,HUM
What is the term for the side of the mountain that faces the prevailing winds ?,ENTY:termeq,ENTY
"In Kafka 's Metamorphosis , the hero awakes one morning to find himself turned into what ?",ENTY:other,ENTY
What does caliente translate to in English ?,DESC:def,DESC
Who is Mia Farrow 's mother ?,HUM:ind,HUM
How do you determine if a computer monitor has an SVGA adapter ?,DESC:manner,DESC
How far can a human eye see ?,NUM:count,NUM
What time of year has the most air travel ?,NUM:date,NUM
What does the term `` spaghetti western '' mean ?,DESC:def,DESC
When was the G7 group of nations formed ?,NUM:date,NUM
What are differences between 1980 and 1990 ?,DESC:desc,DESC
What baseball player was walked the most times ?,HUM:ind,HUM
What famous male vocalist has the same name as the composer of the opera Hansel and Gretel ?,HUM:ind,HUM
What were the first frozen foods ?,ENTY:food,ENTY
Why is Indiglo called Indiglo ?,DESC:reason,DESC
What is the word for love of pain or abuse ?,ENTY:termeq,ENTY
When did they canonize the Bible ?,NUM:date,NUM
Who was the only president to serve two nonconsecutive terms ?,HUM:ind,HUM
What percentage of all world tornados touch down in the US ?,NUM:count,NUM
What labor leader was last seen in the parking lot of a Michigan restaurant ?,HUM:ind,HUM
When did the Carolingian period begin ?,NUM:date,NUM
What motto ended Merrie Melodies cartoons ?,DESC:desc,DESC
Who reports the weather on the `` Good Morning America '' television show ?,HUM:ind,HUM
How many emperors were there in the Roman Empire ?,NUM:count,NUM
What was the name of `` The Muppets '' creator ?,HUM:ind,HUM
What is Cabarnet Sauvignon ?,DESC:def,DESC
What is a virtual IP address ?,DESC:def,DESC
What 's the name of the tiger that advertises for Frosted Flakes cereal ?,ENTY:animal,ENTY
"Who sent the brief message `` I came , I saw , I conquered '' ?",HUM:ind,HUM
What color is Mr. Spock 's blood ?,ENTY:color,ENTY
What U.S. Air Force general led the first bombing raid over Tokyo ?,HUM:ind,HUM
What U.S. vice-president said : `` Some newspapers dispose of their garbage by printing it '' ?,HUM:ind,HUM
"What was the name of the first Watergate special prosecutor , later fired by Nixon ?",HUM:ind,HUM
How do movie blues screens work ?,DESC:manner,DESC
How does the speed the magnet spins in a generator affect the output of the generator ?,DESC:manner,DESC
What 's the supreme policy-making bureau of the Soviet Communist Party ?,HUM:gr,HUM
What was the Vietnam War ?,DESC:def,DESC
What is La Nina ?,DESC:def,DESC
Why did the Globe Theatre burn down ?,DESC:reason,DESC
On what day were John F and Jackie Kennedy married ?,NUM:date,NUM
"What was the non-fiction best-seller of 1952 , 1953 and 1954 ?",ENTY:cremat,ENTY
What is meant by blood SED rate ?,DESC:def,DESC
Who are the nomadic hunting and gathering tribe of the Kalahari Desert in Africa ?,HUM:gr,HUM
Who won a Pulitzer Prize for his novel The Caine Mutiny ?,HUM:ind,HUM
What 's the best way to lose the flab under your chin and around your face ?,ENTY:other,ENTY
Where is your corpus callosum ?,LOC:other,LOC
"What Broadway musical featured the song , `` If I were a rich man ? ''",ENTY:cremat,ENTY
Who portrayed Sherlock Holmes in 14 films between 1939 and 1946 ?,HUM:ind,HUM
Why is the development of space so important ?,DESC:reason,DESC
What is the nursery rhyme Rock-a-by Baby about ?,DESC:desc,DESC
"When Superman needs to get away from it all , where does he go ?",LOC:other,LOC
How old is singer Freedy Johnston ?,NUM:period,NUM
What is the origin of gametophytic tissue ?,DESC:desc,DESC
What does Aaron mean ?,DESC:def,DESC
What is a fear of hair ?,ENTY:dismed,ENTY
What is the name of the pop singer whose song became the theme song for a brand of catsup ?,HUM:ind,HUM
What is a conifer ?,DESC:def,DESC
Who claimed to be the world 's most perfectly-developed man ?,HUM:ind,HUM
What is different about the red and black fox ?,DESC:desc,DESC
What is e-commerce ?,DESC:def,DESC
How do I tie a tie ?,DESC:manner,DESC
Where can I get cotton textiles importer details ?,LOC:other,LOC
When did Spain and Korea start ambassadorial relations ?,NUM:date,NUM
What kind of people took part in Shays ' Rebellion in Massachusetts in 1787 ?,HUM:ind,HUM
What is chromatology ?,DESC:def,DESC
How many grooves are on a dime 's edge ?,NUM:count,NUM
How was the ACLU formed ?,DESC:manner,DESC
What are the most albums sold by one artist or band ?,ENTY:cremat,ENTY
The second most popular sport worldwide is what ?,ENTY:sport,ENTY
What do goldfish lose if kept in dimly-lit or running water ?,ENTY:other,ENTY
What canal does the Thatcher Ferry Bridge span ?,LOC:other,LOC
What American won the world Grand Prix driving championship in 1978 ?,HUM:ind,HUM
What are the chances of pregnacy if the penis does not penetrate the vagina ?,NUM:period,NUM
What 's the highest hand in straight poker ?,ENTY:other,ENTY
Where can I find a lesson plan for teaching the metric system conversion to American standard ?,LOC:other,LOC
What is the name of Kevin Costner 's movie about Sioux Indians ?,ENTY:cremat,ENTY
"What are Kythnos , Siphnos , Seriphos and Mykonos ?",DESC:def,DESC
Name a female figure skater .,HUM:ind,HUM
Why are there no white lines on pro footballs ?,DESC:reason,DESC
How long would it take for a $ savings bond to mature ?,NUM:period,NUM
How is Abigail Arcane related to the villainous opponent of the Swamp Thing ?,DESC:manner,DESC
What did the Congress of Vienna establish ?,ENTY:other,ENTY
What is the average cost for four years of medical school ?,NUM:money,NUM
What harmful chemicals are in bug spray ?,ENTY:food,ENTY
How many spears are there on Kenya 's flag ?,NUM:count,NUM
What did Mighty Mouse always sing as he went into action ?,ENTY:other,ENTY
Where did George of the Jungle live ?,LOC:other,LOC
How did Bob Marley die ?,DESC:manner,DESC
What 's men 's par on a 455-yard golf hole ?,NUM:period,NUM
What percentage of American men are alcoholic ?,NUM:count,NUM
"Dialing , 900 , 740-TREE to have a tree planted will cost how much ?",NUM:money,NUM
"In South Korea , how many American Soldiers are there ?",NUM:count,NUM
Who portrayed Carl Bernstein in All the President 's Men ?,HUM:ind,HUM
What are the numbers that fit into Fermont 's last theorem ?,ENTY:other,ENTY
Who was Tiny Tim 's father ?,HUM:ind,HUM
What does a heliologist study ?,ENTY:other,ENTY
Who was Bonnie Blue Butler 's father ?,HUM:ind,HUM
"What shampoo prevents eczema , seborrhea , and psoriasis ?",ENTY:other,ENTY
How many Americans have HIV ?,NUM:count,NUM
Where do I find information for foreclosure properties on the Internet ?,LOC:other,LOC
Who is the Antichrist ?,HUM:ind,HUM
What was the first English play written exclusively for children ?,ENTY:cremat,ENTY
Which Latin American country is the largest ?,LOC:country,LOC
What was the former residence of Scottish kings in Edinburgh ?,LOC:other,LOC
How many teats does a female goat sport ?,NUM:count,NUM
How tall is kilamanjaro ?,NUM:period,NUM
Who was the lawyer who represented Randy Steven Craft ?,HUM:ind,HUM
What country buys 25 percent of the world 's tea exports ?,LOC:country,LOC
What country is the origin of the band the Creeps ?,LOC:country,LOC
What did the crocodile swallow in Peter Pan ?,ENTY:other,ENTY
What is the origin of the word `` mushroom '' ?,DESC:desc,DESC
Which of the following celebrities was not born in Philadelphia ?,HUM:ind,HUM
What is the number of American soldiers deployed to South Korea ?,NUM:count,NUM
Where is the biggest bell ?,LOC:other,LOC
What is the brand name of the chemical daminozide ?,ENTY:food,ENTY
How do microwaves work ?,DESC:manner,DESC
What magazine paid Ernest Hemingway $15 a word to write a bullfighting article ?,ENTY:cremat,ENTY
What is the estimated total U.S. whitetail deer population ?,NUM:count,NUM
Who wrote the Farmer 's Almanac ?,HUM:ind,HUM
"What animal received royal assent as an emblem of Canada on March 24 , 1975 ?",ENTY:animal,ENTY
What number is at 12 o 'clock on a dartboard ?,NUM:count,NUM
Which team won the Super Bowl in 1968 ?,HUM:gr,HUM
What is the recommended daily requirement for folic acid for pregnant women ?,DESC:desc,DESC
What film dramatized the Scopes monkey trial ?,ENTY:cremat,ENTY
CNN is owned by whom ?,HUM:ind,HUM
What country offered Albert Einstein its presidency in 1952 ?,LOC:country,LOC
What is the HIGHEST Roman numeral ?,DESC:def,DESC
"What TV series saw many of its aquatic scenes shot at Silver Springs , Florida ?",ENTY:cremat,ENTY
Who was the 15th century fire-and-brimstone monk who gained control of Florence but ended burnt at the stake ?,HUM:ind,HUM
How is digital audio used ?,DESC:manner,DESC
What is AFS ?,DESC:def,DESC
Who was Quetzalcoatl ?,HUM:desc,HUM
What operating system do IBM-compatible machines use ?,ENTY:other,ENTY
What French leader sold Louisiana to the United States ?,HUM:ind,HUM
"What bay sparkles next to Miami , Florida ?",LOC:other,LOC
How many miles of veins are in the circulatory system ?,NUM:count,NUM
What famed river flows through Bagdad ?,LOC:other,LOC
How is bubble wrap made ?,DESC:manner,DESC
What is Java ?,DESC:def,DESC
Who is the prime minister of Japan ?,HUM:ind,HUM
What player squats an average of 3 times during a baseball doubleheader ?,HUM:ind,HUM
What 's the most common name in nursery rhymes ?,HUM:ind,HUM
How many `` No '' answers was the What 's My Line ? panel allowed ?,NUM:count,NUM
What is the fine for having a dog on a beach ?,NUM:money,NUM
"Who wrote the book , `` Song of Solomon '' ?",HUM:ind,HUM
"Where can one find information on religion and health , the brain and nutrition ?",LOC:other,LOC
Name the Ranger who was always after Yogi Bear .,HUM:ind,HUM
What TV show did John Sebastian sing the theme for ?,ENTY:cremat,ENTY
Who is the president of the Spanish government ?,HUM:ind,HUM
Who holds the career record for the most major league home runs ?,HUM:ind,HUM
Which of the following actors worked in New York 's Yiddish Theater ?,HUM:ind,HUM
Who invented the stethoscope ?,HUM:ind,HUM
What is a mathematical factor ?,DESC:def,DESC
How many four star generals were there and who are they ?,NUM:count,NUM
When did Nixon die ?,NUM:date,NUM
What was originally defined as one 1-millionth of the distance from the equator to the Pole ?,ENTY:other,ENTY
What comedian hit the TV screen in 1951 with the NBC afternoon show Time for Ernie ?,HUM:ind,HUM
How many members are in the California congressional delegation ?,NUM:count,NUM
What erupts every hour at Yellowstone National Park ?,LOC:other,LOC
What country contains the highest point in South America ?,LOC:country,LOC
What are Arnold Palmer 's fans called ?,HUM:ind,HUM
Who retired with 755 home runs to his credit ?,HUM:ind,HUM
What constellation represents a hunter with club and shield ?,LOC:other,LOC
Who developed potlatch ?,HUM:ind,HUM
How long did Shea and Gould practice law in Los Angeles ?,NUM:period,NUM
What 's a perfect score in a gymnastics exercise ?,NUM:money,NUM
"What group included Abbey Hoffman , Jerry Rubin , and Tom Hayden ?",HUM:gr,HUM
What made Jane Goodall famous ?,DESC:reason,DESC
At what age did Rossini stop writing opera ?,NUM:period,NUM
What Russian seaport has a name meaning `` Lord of the East '' ?,LOC:city,LOC
Name the two actress daughters of John Mills .,HUM:ind,HUM
How old was Gene Siskel ?,NUM:period,NUM
What can be done about snoring ?,DESC:desc,DESC
What Rocky Mountain ridge separates North America 's eastward and westward-flowing rivers ?,LOC:other,LOC
Who is the actress Bette Davis once said she wished she looked like ?,HUM:ind,HUM
Who portrayed The Cowardly Lion in The Wizard of Oz ?,HUM:ind,HUM
What does a chiropodist treat ?,ENTY:food,ENTY
What is porphyria ?,DESC:def,DESC
What gate opened on East and West Berlin ?,LOC:other,LOC
Who was the first king of England ?,HUM:ind,HUM
What made the Finger Lakes in western New York state ?,DESC:reason,DESC
In what movie is the number nine found in the title ?,ENTY:cremat,ENTY
How many calories are there in soy sauce ?,NUM:count,NUM
Who killed Kurt Cobain ?,HUM:ind,HUM
Who created the monster in Mary Shelley 's novel Frankenstein ?,HUM:ind,HUM
What 's the farthest planet from the sun ?,LOC:other,LOC
Why does the sun shine only a short time in Alaska ?,DESC:reason,DESC
What chemical in red wine is good for the heart and what exactly does it do to your body ?,ENTY:other,ENTY
How does blood clot ?,DESC:manner,DESC
How big is our galaxy in diameter ?,NUM:period,NUM
"What product `` doubles your pleasure , doubles your fun '' ?",ENTY:food,ENTY
When is a woman most fertile ?,NUM:date,NUM
What son of a 15-year-old Mexican girl and a half-Irish father became the world 's most famous Greek ?,HUM:ind,HUM
Who was the first man to return to space ?,HUM:ind,HUM
What brand of jeans did Calvin Klein admit in a 1984 interview he felt more comfortable wearing ?,ENTY:food,ENTY
Who gave Abbie Hoffman his first dose of LSD ?,HUM:ind,HUM
What effect does friction have on perpetual motion ?,DESC:desc,DESC
What did the Seven Dwarfs do for a living ?,DESC:desc,DESC
What 4-foot-9 actress in 1984 became the first performer to win an Oscar for playing a character of the opposite sex ?,HUM:ind,HUM
Who shot Billy the Kid ?,HUM:ind,HUM
What is he doing now ?,DESC:desc,DESC
What Mormon leader was said to have had 27 wives ?,HUM:ind,HUM
What video format was an alternative to VHS ?,ENTY:other,ENTY
Where did the term `` 69 '' come from ?,DESC:desc,DESC
What is money made of ?,ENTY:other,ENTY
What 's the name of a hotel in Indianapolis ?,LOC:other,LOC
How many people in Tucson ?,NUM:count,NUM
Where is Melbourne ?,LOC:other,LOC
With whom did Bush compare Saddam Hussein ?,HUM:ind,HUM
What country was Mikhail Gorbachev the leader of ?,LOC:country,LOC
"What is the recommended weight of a 15 year-old male that is 5 , 6 ?",NUM:money,NUM
What pillar of the Dutch Renaissance painted Aristotle Contemplating the Bust of Homer ?,HUM:ind,HUM
What is the largest county in size in Massachusetts ?,LOC:other,LOC
What is the name of the brilliant British economist behind its creation ?,HUM:ind,HUM
Who played Sally Rogers on The Dick Van Dyke Show ?,HUM:ind,HUM
What is it like to experience a near death episode ?,DESC:desc,DESC
What mythical figure carries an hourglass and a scythe ?,HUM:ind,HUM
How much is a Canadian 1967 twenty dollar gold coin worth ?,NUM:money,NUM
Why didn 't European colonial rule spread until after the first and second industrial revolutions ?,DESC:reason,DESC
What natural attractions draw the most visitors in the United States ?,LOC:other,LOC
What presidential administration challenged Americans to explore The New Frontier ?,HUM:gr,HUM
How many years did Sleeping Beauty sleep ?,NUM:count,NUM
How long does it take for your body to restore blood after you donate your blood ?,NUM:period,NUM
How do I know someone is truly in love with me ?,DESC:manner,DESC
Which of many numbered vats of Scotch was judged best by a panel of experts in 1863 ?,ENTY:food,ENTY
What is literary criticism ?,DESC:def,DESC
How do you throw a housewarming party ?,DESC:manner,DESC
What international sport was originally called hurley ?,ENTY:sport,ENTY
What river runs through Liverpool ?,LOC:other,LOC
What famous British actor lost his voice after an operation in 1966 ?,HUM:ind,HUM
What does the term 3 mean to a newspaper editor ?,DESC:def,DESC
What company makes impulse hardening equipment ?,HUM:gr,HUM
What country was Kim Philby really working for ?,LOC:country,LOC
What does Freddy Freeman say to become Captain Marvel Jr. ?,DESC:desc,DESC
What country was Hitler the chancellor of ?,LOC:country,LOC
What is Rona Barrett 's married name ?,HUM:ind,HUM
How many years make up a lustrum ?,NUM:count,NUM
What are close encounters of the first and second kind ?,DESC:def,DESC
Who is the mathematician that won the Noble Prize for Literature in 1950 ?,HUM:ind,HUM
Which glamorous actress is a close friend of Dick Tracy ?,HUM:ind,HUM
What 1956 Grace Metalious novel was on the best-seller list for two years ?,ENTY:cremat,ENTY
Name the three races unleashed by the Celestials in Marvel comics .,HUM:gr,HUM
How old is the Italian artist Maurizio Pellegrin ?,NUM:period,NUM
"What President hit the jogging paths to enhance his athletic image and , sporting No. 39 , almost collapsed during the road race ?",HUM:ind,HUM
What is the distinction of Erle Stanley Gardner 's The Case of the Terrified Typist ?,DESC:desc,DESC
What North American city would you visit to see Cleopatra 's Needle ?,LOC:city,LOC
When was the NFL established ?,NUM:date,NUM
Where can I find an Ask An Expert site ?,LOC:other,LOC
What writer-journalist made his mark describing colorful Broadway and underworld characters ?,HUM:ind,HUM
What U.S. state has the lowest highest elevation at 6 feet ?,LOC:state,LOC
What are the residents of the island of Lesbos called ?,HUM:gr,HUM
What is the organizational structure of the New Delhi Indira Gandhi airport ?,ENTY:other,ENTY
"At Christmas time , what is the traditional thing to do under the mistletoe ?",DESC:desc,DESC
What baseball great plugged Mr. Coffee ?,HUM:ind,HUM
What international amateur sports spectacle was first telecast in 1956 ?,ENTY:cremat,ENTY
What is the origin of the word `` amen '' ?,DESC:desc,DESC
Who 's baby was Sweet Pea on the Popeye cartoon ?,HUM:ind,HUM
Where is Mile High Stadium ?,LOC:other,LOC
"What were Baffin , Frobisher and Franklin looking for ?",ENTY:other,ENTY
What is limbo ?,DESC:def,DESC
What city contains the district of Hell 's Kitchen ?,LOC:city,LOC
What interesting method was used to run the credits in the early Popeye cartoons ?,ENTY:other,ENTY
What are the stars made of ?,ENTY:other,ENTY
"What English physician was born on January 18 , 1779 and went on to create two important inventions ?",HUM:ind,HUM
"Who did Arthur H. Bremer try to assassinate on May 15 , 1972 ?",HUM:ind,HUM
How fast must a spacecraft travel to escape Earth 's gravity ?,NUM:period,NUM
What apostle is Taylor Caldwell 's Great Lion of God ?,HUM:ind,HUM
How many rings are there on a five-zone archery target ?,NUM:count,NUM
"What anesthetic did Queen Victoria allow to be used for the birth of her seventh child , in 1853 ?",ENTY:food,ENTY
"What element , from the Periodic Table , is a gas or a solid , but never a liquid ?",ENTY:food,ENTY
What is a tonne ?,DESC:def,DESC
Which one of the Great Lakes is entirely within U.S. territory ?,LOC:other,LOC
What is DEET ?,DESC:def,DESC
What company sells the most greeting cards ?,HUM:gr,HUM
What U.S. state has sagebrush as its state flower ?,LOC:state,LOC
What is the Bernoulli Principle ?,DESC:def,DESC
What 's comic strip photographer Peter Parker 's secret identity ?,HUM:ind,HUM
What is difference between a poster and a print ?,DESC:desc,DESC
In which sport is there a `` scrum '' ?,ENTY:sport,ENTY
What are the best ways to improve employee morale at low cost ?,DESC:manner,DESC
What nationality is Pope John Paul II ?,LOC:country,LOC
What is false consciousness ?,DESC:def,DESC
How did the Great Depression affect Japan 's history ?,DESC:manner,DESC
Which side should a bowler facing a 37803 split hit the 3-pin on-the left or the right ?,ENTY:other,ENTY
Where are some great educational resources for parents and teachers ?,LOC:other,LOC
How many Israeli athletes were killed at the Munich Olympics ?,NUM:count,NUM
What is the Scotch `` for people who know the difference '' ?,DESC:def,DESC
When was Richard Nixon born ?,NUM:date,NUM
What New York City landmark has 168 steps to its crown ?,LOC:other,LOC
Where is the Bulls basketball team based ?,LOC:other,LOC
What is the recomended age to switch a child from a crib to a bed ?,NUM:period,NUM
Which Rockefeller was sometimes called `` JDR3 '' ?,HUM:ind,HUM
When is the Sun closest to the Earth ?,NUM:date,NUM
What are some chemical properties of mendelevium ?,DESC:desc,DESC
What is the average hours per months spent online by AOL users ?,NUM:count,NUM
Whom did Friz Freleng add to the Warner Bros. cartoon ranks ?,HUM:ind,HUM
What is the origin of the word `` sideburns '' ?,DESC:desc,DESC
The trials resulting from World War II are known as what ?,DESC:desc,DESC
What started in 1849 when gold was discovered at Sutter 's Mill ?,DESC:desc,DESC
What is a First World country ?,LOC:country,LOC
Who was Shakespeare 's Moorish general ?,HUM:ind,HUM
What 's the second-highest mountain in the world ?,LOC:other,LOC
What country was Erich Honecker the leader of ?,LOC:country,LOC
How does salt melt ice and snow ?,DESC:manner,DESC
"What two Japanese cities are spelled with the letters K , O , O , T and Y ?",LOC:city,LOC
What does laser stand for ?,ABBR:exp,ABBR
Who taught Matt Murdock to use his extraordinary abilities in Marvel comics ?,HUM:ind,HUM
Where did Wile E. Coyote always get his devices ?,LOC:other,LOC
How far away is the moon ?,NUM:count,NUM
What famous film and TV cowboy lent his name to a fast food chain ?,HUM:ind,HUM
What is mandibulofacial dysostosis ?,DESC:def,DESC
What was the reason for the partition of the Anglican and Vatican churches ?,DESC:reason,DESC
What is Butterfield 8 in Butterfield 8 ?,DESC:def,DESC
Who famously rode to warn the people of Massachusetts that the British were coming ?,HUM:ind,HUM
What is DTMF ?,DESC:def,DESC
"Name a movie that the actress , Sandra Bullock , had a role in .",ENTY:cremat,ENTY
"What blew up at Lakehurst , New Jersey , on May 6 , 1977 ?",ENTY:other,ENTY
Who commanded the French forces at the Battle of Orleans ?,HUM:ind,HUM
Where can an individual get a contact lens tested that burned the entire surface of eye when new ?,LOC:other,LOC
What countries does the Mont Blanc Tunnel join ?,LOC:country,LOC
What ill-fated craft was captained by Ernst Lehmann ?,ENTY:other,ENTY
When did Amtrak begin operations ?,NUM:date,NUM
How many bones are in the human hand ?,NUM:count,NUM
How many chemical elements are there ?,NUM:count,NUM
What eastern state sprouted the first commercial nuclear power plant in the U.S. ?,LOC:state,LOC
What are the three most populated countries in the world ?,LOC:country,LOC
Who led the opposition when Konrad Adenauer was Chancellor in Germany ?,HUM:ind,HUM
"What is the current population for these countries : France , Spain , Italy , Greece , Austria , Germany , Switzerland , the Netherlands ?",NUM:count,NUM
What is the youngest age a boy or girl can have an orgasm ?,NUM:period,NUM
What color is the lipstick on Boy George 's wax lips at London 's Madame Tussaud 's ?,ENTY:color,ENTY
What is the origin of the candy cane at Christmas ?,DESC:desc,DESC
What is the brand name of a chemical used to control ripening ?,ENTY:food,ENTY
What terror of the sea did Johnny Horton sing about ?,ENTY:animal,ENTY
What is the largest office block in the world ?,LOC:other,LOC
Who turned all he touched to gold ?,HUM:ind,HUM
What is the medical term for cancer of the blood ?,ENTY:termeq,ENTY
Who plays shortstop for Charlie Brown 's baseball team ?,HUM:ind,HUM
What country did the Romans call Hibernia ?,LOC:country,LOC
Who was the most famous food editor of The New York Times ?,HUM:ind,HUM
How many dogs pull a sled in the Iditarod ?,NUM:count,NUM
What 's a male witch called ?,ENTY:termeq,ENTY
How long does cocaine stay in your system ?,NUM:period,NUM
What two countries fought the Hundred Years ' War ?,LOC:country,LOC
Who was the last U.S. president to reinstate Selective Service registration ?,HUM:ind,HUM
"On which dates does the running of the bulls occur in Pamplona , Spain ?",NUM:date,NUM
What was the name of the lawyer who represented Randy Steven Craft ?,HUM:ind,HUM
What happens to used motor oil ?,DESC:desc,DESC
What is the most commonly used 1 letter word in the English language ?,ENTY:termeq,ENTY
What actress 's autobiography is titled Shelley : Also Known as Shirley ?,HUM:ind,HUM
How many colors was the 1940s collectible called a Donald Duck Rubber Boat ?,NUM:count,NUM
How did the 7th inning stretch get started ?,DESC:manner,DESC
Who lived on the shores of the Gitchee Gumee River ?,HUM:ind,HUM
What did Tristan come back as ?,ENTY:other,ENTY
What country will hit the year 2 first ?,LOC:country,LOC
What colors make up a rainbow ?,ENTY:color,ENTY
What war did Johnny Reb and Billy Yank fight ?,NUM:date,NUM
Who is section manager for guidance and control systems at JPL ?,HUM:ind,HUM
What is Goldfinger 's first name ?,HUM:ind,HUM
What square is the geographical center of London ?,LOC:other,LOC
Which of the following famous people does not paint as a hobby ?,HUM:ind,HUM
What is the most populated city in the world ?,LOC:city,LOC
How many pitchers occupy the shelf beside the crouching woman in Edgar Degas 's 1886 painting The Tub ?,NUM:count,NUM
What is the cost of the drugs used in tuberculosis treatments ?,NUM:money,NUM
What does JESSICA mean ?,DESC:def,DESC
What famed gangland slaughter cut into the membership of Bugs Moran 's outfit ?,ENTY:other,ENTY
Ray Charles is best known for playing what instrument ?,ENTY:other,ENTY
Where did Victor Hugo spend his exile ?,LOC:other,LOC
"What was Nine Tailors , the television show from 1974 , about ?",DESC:desc,DESC
How does the Elongated Man know a mystery is afoot ?,DESC:manner,DESC
What food of the three bears did Goldilocks eat ?,ENTY:food,ENTY
What is Boston Kreme ?,DESC:def,DESC
Who should I call to get a tour of the New York Stock Exchange ?,HUM:ind,HUM
How many airline schools are there in the U.S. ?,NUM:count,NUM
"What U.S. general died December 1 , 1945 , when his jeep collided with a truck ?",HUM:ind,HUM
What is a swatch ?,DESC:def,DESC
What does Ouija mean ?,DESC:def,DESC
How many major Nazi leaders went on trial after the war at Nuremberg ?,NUM:count,NUM
What kind of fish is a coney ?,ENTY:animal,ENTY
What state did Helen Keller call home ?,LOC:state,LOC
What was the name of the director of the movie `` Jaws '' ?,HUM:ind,HUM
What steps can be taken to prevent diabetes ?,DESC:desc,DESC
What were the first words spoken on a film sound track ?,DESC:desc,DESC
What year is etched on the Gold Medal of Excellence from the Paris Exposition depicted on a can of Campbell 's tomato soup ?,NUM:date,NUM
What country 's royal house is Bourbon-Parma ?,LOC:country,LOC
What film was Jude Law in ?,ENTY:cremat,ENTY
Who portrayed W.C. Fields in the film W.C. Fields and Me ?,HUM:ind,HUM
What were the ceremony traditions like during the Elizabethian times ?,DESC:desc,DESC
Which college did Dikembe Mutombo play basketball at ?,HUM:gr,HUM
What is a fear of going to bed ?,ENTY:dismed,ENTY
Where did the saying `` rule of thumb '' come from ?,DESC:desc,DESC
Why does sound travel quicker through water than air ?,DESC:reason,DESC
How much money does the Sultan of Brunei have ?,NUM:money,NUM
What country would you visit to ski in the Dolomites ?,LOC:country,LOC
What month 's third weekend is the Monterey Jazz Festival held on ?,NUM:date,NUM
What is the `` Global Economy '' ?,DESC:def,DESC
Who built the first successful stern wheel steamboat ?,HUM:ind,HUM
What is a caul ?,DESC:def,DESC
Who was Hitler 's minister of propaganda ?,HUM:ind,HUM
Who was the first doctor to successfully transplant a liver ?,HUM:ind,HUM
What does the theory of quantum leaps mean in simpler terms ?,DESC:def,DESC
What is a bone marrow transplant ?,DESC:def,DESC
What is the difference between a classical and an acoustic guitar ?,DESC:desc,DESC
What African capital is named for a U.S. president ?,LOC:city,LOC
What is the name of a language spoken by the Sioux ?,LOC:other,LOC
What Mediterranean island is home to the first Club Med ?,LOC:other,LOC
What does an edentulous smile lack ?,ENTY:other,ENTY
What is a fear of jealousy ?,ENTY:dismed,ENTY
Where can you find the Venus flytrap ?,LOC:other,LOC
What is the largest sculpture in the world ?,ENTY:other,ENTY
When was John D. Rockefeller born ?,NUM:date,NUM
What building built in 18 contains 327 miles of book shelves ?,LOC:other,LOC
What is home banking ?,DESC:def,DESC
What William Makepeace Thackeray novel was made into a film by Stanley Kubrick ?,ENTY:cremat,ENTY
Who was the lawyer for Randy Steven Craft ?,HUM:ind,HUM
How do hermit crabs reproduce ?,DESC:manner,DESC
Who is reputed to be the greatest maker of violins ?,HUM:ind,HUM
How do you stop junk snail mail ?,DESC:manner,DESC
What future Soviet dictator was training to be a priest when he got turned on to Marxism ?,HUM:ind,HUM
How long does James Bond like his eggs boiled ?,NUM:period,NUM
What U.S. city 's skyline boasts the Gateway Arch ?,LOC:city,LOC
Where is Belize located ?,LOC:other,LOC
What 's the common name for a Japanese dwarf tree ?,ENTY:termeq,ENTY
What did Thomas Paine write ?,ENTY:cremat,ENTY
Who sued the Dannon yougurt company for using a character named Ron Raider for promotion ?,HUM:ind,HUM
Who was the first jockey to ride two Triple Crown winners ?,HUM:ind,HUM
What Lewis Carroll book introduced Humpty Dumpty to the world ?,ENTY:cremat,ENTY
Who wrote Brave New World ?,HUM:ind,HUM
What state does Charles Robb represent ?,LOC:state,LOC
What is hydroelectricity ?,DESC:def,DESC
How many people are taller than 7 feet ?,NUM:count,NUM
Who wrote Unsafe at Any Speed ?,HUM:ind,HUM
How many islands make up Antigua ?,NUM:count,NUM
How does an abacus work ?,DESC:manner,DESC
What causes rust ?,DESC:reason,DESC
